n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.38300381274320977	0.38300381274320977	0.38300381274320977	0.5282811210251169	0.6757202940136001	0.6757202940136001	0.7773279352226721	1.5111713568577592	1.53224104892521	1.5322410507976072
1	0.5135018277583429	0.5135018277583429	0.5135018277583429	0.6371211823434614	0.7561416610982272	0.7561416610982272	0.8272866632600919	1.2559158525853882	1.2117918364664646	1.2117918411474577
2	0.573444440077041	0.573444440077041	0.573444440077041	0.6898706811839157	0.7897095239966982	0.7897095239966982	0.8518140010219724	1.2997777561866801	1.0709539829748462	1.070953982350714
3	0.5998191894972682	0.5998191894972682	0.5998191894972682	0.7144373255768248	0.8016980464604379	0.8016980464604379	0.87028811760544	1.2468123304906316	0.9765554079834703	0.9765554029904111
4	0.6181753861876499	0.6181753861876499	0.6181753861876499	0.7305137376675445	0.8096772925592547	0.8096772925592547	0.8802720018867183	1.3599880086501857	0.9579886784728285	0.9579886787848947
5	0.6246216736763492	0.6246216736763492	0.6246216736763492	0.7336975747808655	0.813175582720805	0.813175582720805	0.8871899689477615	1.294636614659694	0.8706181462834642	0.870618142694703
6	0.6383789945363783	0.6383789945363783	0.6383789945363783	0.7470225226995795	0.8184426712786447	0.8184426712786447	0.8882905546165638	1.2832466858531792	0.8230015452931688	0.8230015473215991
7	0.6495813843795448	0.6495813843795448	0.6495813843795448	0.7499312133956999	0.8304311937423844	0.8304311937423844	0.8986675052081287	1.3241079830374394	0.7191887658616011	0.7191887636771377
8	0.6588577493023073	0.6588577493023073	0.6588577493023073	0.7495381470854133	0.8413584371683503	0.8413584371683503	0.8979206792185842	1.3111618325036234	0.7133996112184374	0.7133996049771134
9	0.6516253291930348	0.6516253291930348	0.6516253291930348	0.7393970362800204	0.8413977437993789	0.8413977437993789	0.8970559333359538	1.5564889642580642	0.7502890134044967	0.7502890157449932
10	0.6740694155103966	0.6740694155103966	0.6740694155103966	0.7583428324358319	0.8461145395228175	0.8461145395228175	0.8961125741912661	1.4584853047631798	0.7990276977341837	0.7990276978902168
11	0.6897134546598012	0.6897134546598012	0.6897134546598012	0.7732007389646633	0.8514209347116859	0.8514209347116859	0.9021657953696789	1.4927471326127726	0.7939998935030393	0.7939998994322972
12	0.6916394795802052	0.6916394795802052	0.6916394795802052	0.7735544986439212	0.8514995479737432	0.8514995479737432	0.900554223497504	1.5806042464225705	0.8295918962094172	0.8295918921525566
13	0.6897134546598012	0.6897134546598012	0.6897134546598012	0.7702134350064856	0.8550371447663221	0.8550371447663221	0.901812035690421	1.426426384227438	0.7891108393669128	0.7891108320333571
14	0.6813411422506976	0.6813411422506976	0.6813411422506976	0.7663220785346488	0.8489053103258519	0.8489053103258519	0.9002004638182461	1.5556514819411082	0.8135381259843317	0.8135381245800338
15	0.6414056051255846	0.6414056051255846	0.6414056051255846	0.7219448921032978	0.8542903187767776	0.8542903187767776	0.9035415274556817	1.7740747622794506	0.8531773485126296	0.8531773577185826
16	0.6937227310247238	0.6937227310247238	0.6937227310247238	0.7735544986439212	0.8569238630556975	0.8569238630556975	0.9083369364411776	1.4420143859704753	0.8937597739758916	0.8937597703871303
17	0.7014661373373688	0.7014661373373688	0.7014661373373688	0.780865532015251	0.8582995951417004	0.8582995951417004	0.9068825910931174	1.6047062171691375	1.0031307370874893	1.0031307352150922
18	0.6966707283518729	0.6966707283518729	0.6966707283518729	0.7789788137258755	0.8554302110766087	0.8554302110766087	0.9056640855312291	1.6352924549298762	1.0305440570983586	1.030544052885465
19	0.699854565465194	0.699854565465194	0.699854565465194	0.7818481977909674	0.8525215203804882	0.8525215203804882	0.9043669667072836	1.5419118632196755	1.0528171530568786	1.0528171544611766
20	0.6796902637474942	0.6796902637474942	0.6796902637474942	0.7640029873039582	0.8502417357808262	0.8502417357808262	0.9138791714162179	1.5411078626806822	1.0242821494634238	1.0242821444703647
21	0.6950591564796981	0.6950591564796981	0.6950591564796981	0.7786643606776463	0.8545654651939782	0.8545654651939782	0.9185566605086278	1.6392339148914628	1.013012264723553	1.0130122664399173
22	0.695648755945128	0.695648755945128	0.695648755945128	0.7759522031366691	0.8583389017727291	0.8583389017727291	0.9219763374081208	1.6306346728227525	1.0033355672009951	1.0033355629881016
23	0.6888094021461421	0.6888094021461421	0.6888094021461421	0.7684053299791674	0.8557053574938092	0.8557053574938092	0.9205612986910892	1.7593009179331245	0.9576518815693431	0.9576518828956244
24	0.6922683856766636	0.6922683856766636	0.6922683856766636	0.7662434652725915	0.8599111670138753	0.8599111670138753	0.9244133485318974	1.573634736669001	0.9022912926074722	0.9022912976005315
25	0.6887307888840848	0.6887307888840848	0.6887307888840848	0.7759522031366691	0.8493376832671672	0.8493376832671672	0.9178491411501121	1.6670446802340253	1.0371822268550932	1.0371822168689748
26	0.6838174600055029	0.6838174600055029	0.6838174600055029	0.7646318934004166	0.8508313352462561	0.8508313352462561	0.9253960143076136	1.6941183122040713	0.9687656047144485	0.9687655962886611
27	0.6953736095279274	0.6953736095279274	0.6953736095279274	0.7728862859164342	0.8603828465862191	0.8603828465862191	0.9252780944145277	1.6527383123860933	0.9785049098948534	0.9785049080224562
