n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.08187571243268739	0.08187571243268739	0.08187571243268739	0.22738886050076648	0.2844227821233442	0.2844227821233442	0.6635745450257459	2.361700822545596	2.24901543487429	2.2490154230157744
1	0.1486183719193428	0.1486183719193428	0.1486183719193428	0.2356825596478126	0.5813843795448292	0.5813843795448292	0.7858967807869187	2.2363702164894623	1.6813090490421077	1.681309051538637
2	0.1629652922448017	0.1629652922448017	0.1629652922448017	0.22837152627648286	0.6253684996658936	0.6253684996658936	0.8136079556621202	2.196499286521792	1.3727036645899269	1.372703655852073
3	0.21001532958610117	0.21001532958610117	0.21001532958610117	0.25887347195471877	0.6730474431036516	0.6730474431036516	0.8340867104280492	2.1194264576697224	1.1851567460604364	1.185156742627708
4	0.22573798199756298	0.22573798199756298	0.22573798199756298	0.281946464368539	0.726818914350851	0.726818914350851	0.872685822098188	2.077477970048395	1.0222618929378648	1.0222618910654677
5	0.2631972013678708	0.2631972013678708	0.2631972013678708	0.32019181635941985	0.7489878542510121	0.7489878542510121	0.8951692150465783	2.007223187940907	0.9042108835974288	0.9042108829732964
6	0.2783695609449314	0.2783695609449314	0.2783695609449314	0.342360756259581	0.7638457607798436	0.7638457607798436	0.8922605243504579	1.9209843849012365	0.8171825248221453	0.8171825210773508
7	0.31060099838842814	0.31060099838842814	0.31060099838842814	0.3759679257890806	0.7772493219606148	0.7772493219606148	0.8956015879878936	1.780292472290119	0.7668895031769238	0.7668895011484935
8	0.3382728666326009	0.3382728666326009	0.3382728666326009	0.39908022483392946	0.7982390629299163	0.7982390629299163	0.9022837152627649	1.7437116600456037	0.7112859863573344	0.7112859858892351
9	0.3633111905978539	0.3633111905978539	0.3633111905978539	0.4203844188514602	0.8149050744860658	0.8149050744860658	0.9060571518415157	1.7000905212931607	0.664554267497587	0.6645542654691566
10	0.40477968633308437	0.40477968633308437	0.40477968633308437	0.45521009394284817	0.8364844149207972	0.8364844149207972	0.9024409417868794	1.6688914832644437	0.6295168301509937	0.6295168318673579
11	0.4186156204551708	0.4186156204551708	0.4186156204551708	0.47171887897488307	0.8405329979167485	0.8405329979167485	0.899886010770017	1.6554773796291251	0.6407800179501478	0.6407800220070085
12	0.4350457922251484	0.4350457922251484	0.4350457922251484	0.485947879407256	0.8509885617703706	0.8509885617703706	0.9049565661727134	1.6264619175052144	0.5799662473938227	0.5799662482520048
13	0.4666876302032153	0.4666876302032153	0.4666876302032153	0.5168428913957784	0.8582995951417004	0.8582995951417004	0.9087693093824928	1.5812248696831508	0.5749634622123229	0.5749634658010843
14	0.49086120828583785	0.49086120828583785	0.49086120828583785	0.5436500137573208	0.8578672222003852	0.8578672222003852	0.9109704807200975	1.52729091719183	0.5757908248464475	0.5757908227400006
15	0.4825675091387917	0.4825675091387917	0.4825675091387917	0.5370071931134782	0.855272984552494	0.855272984552494	0.9109311740890689	1.5562835806951474	0.6011505526397865	0.6011505577888788
16	0.5139735073306867	0.5139735073306867	0.5139735073306867	0.5644825282025078	0.8657678550371448	0.8657678550371448	0.9187925002947998	1.4831911543901053	0.5885965786679253	0.5885965771856109
17	0.5337447427380999	0.5337447427380999	0.5337447427380999	0.5863763216854684	0.867222200385205	0.867222200385205	0.9198537793325734	1.5181938038446516	0.5996734138714706	0.5996734148076691
18	0.5449078259502378	0.5449078259502378	0.5449078259502378	0.5991116701387524	0.866082308085374	0.866082308085374	0.9166699422192524	1.5573685178581957	0.6474909575275726	0.6474909553431092
19	0.5588223733343816	0.5588223733343816	0.5588223733343816	0.6129082976298101	0.8709956369639558	0.8709956369639558	0.9187138870327424	1.5686725883583748	0.6107468791501061	0.6107468755613447
20	0.5648755945127943	0.5648755945127943	0.5648755945127943	0.6197869580598246	0.8711528634880704	0.8711528634880704	0.9187531936637711	1.5488655832425462	0.6142545432164407	0.6142545422022255
21	0.5706536692740065	0.5706536692740065	0.5706536692740065	0.6239927675798908	0.8742187807083055	0.8742187807083055	0.9175739947329115	1.5219148519151497	0.6199495899271591	0.6199495882888115
