n_epoch	LAS_epoch	LAS_chuliu_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.0	0.0001598721023181455	0.0	0.0	0.022621902478017587	0.007753796962430056	0.007753796962430056	0.07402078337330135	5.545549846277004	4.208727842423974	4.208727865684323
1	0.13117505995203838	0.16019184652278176	0.13117505995203838	0.13117505995203838	0.20503597122302158	0.5950439648281375	0.5950439648281375	0.5018385291766587	2.5403832022736714	1.578258440261934	1.5782584271779874
2	0.21239008792965627	0.21558752997601918	0.21239008792965627	0.21239008792965627	0.2577937649880096	0.7400479616306954	0.7400479616306954	0.6602717825739408	2.286666279885827	1.0259395845052672	1.0259395888665828
3	0.28577138289368503	0.29424460431654675	0.28577138289368503	0.28577138289368503	0.33645083932853714	0.7735411670663469	0.7735411670663469	0.7262190247801759	2.027071707132386	0.8318262950676244	0.8318262877987652
4	0.32390087929656275	0.3374900079936051	0.32390087929656275	0.32390087929656275	0.3718625099920064	0.7971223021582734	0.7971223021582734	0.7675459632294165	1.884411647552397	0.7241669275411745	0.7241669246336309
5	0.35291766586730616	0.3673860911270983	0.35291766586730616	0.35291766586730616	0.40207833733013587	0.8162270183852918	0.8162270183852918	0.7945643485211831	1.771282632176469	0.6532278765992421	0.6532278715110407
6	0.38113509192645884	0.3949640287769784	0.38113509192645884	0.38113509192645884	0.4319744204636291	0.826378896882494	0.826378896882494	0.8119904076738609	1.6736424594390682	0.6049121193042616	0.604912116033275
7	0.4051159072741807	0.4199840127897682	0.4051159072741807	0.4051159072741807	0.45547561950439647	0.8364508393285371	0.8364508393285371	0.8251798561151079	1.5966962859397982	0.5706624948396916	0.5706624944762486
8	0.42589928057553955	0.43924860111910474	0.42589928057553955	0.42589928057553955	0.47545963229416466	0.845003996802558	0.845003996802558	0.8347721822541967	1.5390013594452927	0.540527368100678	0.5405273702813358
9	0.44764188649080733	0.4612310151878497	0.44764188649080733	0.44764188649080733	0.4964828137490008	0.8518784972022382	0.8518784972022382	0.8418864908073541	1.479040577644255	0.5177708115519547	0.5177708191842567
10	0.46698641087130294	0.4793764988009592	0.46698641087130294	0.46698641087130294	0.5151878497202238	0.8575539568345324	0.8575539568345324	0.8480415667466027	1.4273096381164179	0.4991118322785308	0.49911183082475896
11	0.48025579536370905	0.4917665867306155	0.48025579536370905	0.48025579536370905	0.5298161470823342	0.8599520383693046	0.8599520383693046	0.8530775379696243	1.3882259806481803	0.48581011229898874	0.48581011702374716
12	0.49328537170263786	0.5060751398880895	0.49328537170263786	0.49328537170263786	0.540687450039968	0.86378896882494	0.86378896882494	0.8562749800159872	1.3528334978150158	0.47454883448961305	0.47454883121862645
13	0.5080735411670664	0.5199840127897681	0.5080735411670664	0.5080735411670664	0.5555555555555556	0.8675459632294165	0.8675459632294165	0.8598721023181455	1.3133376255268003	0.45944320628555807	0.4594432039231789
14	0.5170263788968825	0.5278177458033573	0.5170263788968825	0.5170263788968825	0.5650679456434852	0.8685051958433253	0.8685051958433253	0.8639488409272582	1.2807374247690526	0.45179883536042237	0.45179883299804313
15	0.524220623501199	0.5358113509192646	0.524220623501199	0.524220623501199	0.5739408473221422	0.8711430855315747	0.8711430855315747	0.8653876898481215	1.2459940830381906	0.44127979329446465	0.441279794566515
16	0.5342925659472422	0.5459632294164668	0.5342925659472422	0.5342925659472422	0.5841726618705037	0.8744204636290968	0.8744204636290968	0.8671462829736211	1.2216975092887878	0.4338354799078732	0.43383547263901406
