n_epoch	LAS_epoch	LAS_chuliu_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	7.993605115907275e-05	7.993605115907275e-05	7.993605115907275e-05	7.993605115907275e-05	0.030375699440447643	0.0017585931254996002	0.0017585931254996002	0.022541966426858514	5.545022592311952	4.209352743334886	4.209352725889625
1	0.1518784972022382	0.15883293365307755	0.1518784972022382	0.1518784972022382	0.21654676258992805	0.6348521183053557	0.6348521183053557	0.552757793764988	2.431428352507149	1.5243668396298478	1.5243668439911633
2	0.23397282174260592	0.23317346123101518	0.23397282174260592	0.23397282174260592	0.27545963229416465	0.7620303756994404	0.7620303756994404	0.6834532374100719	2.195500199387713	0.9927222118145083	0.9927222212640251
3	0.2961630695443645	0.302158273381295	0.2961630695443645	0.2961630695443645	0.34236610711430854	0.7928057553956834	0.7928057553956834	0.7719424460431654	1.9788868863408158	0.7902969710710572	0.7902969797936882
4	0.3498800959232614	0.35643485211830533	0.3498800959232614	0.3498800959232614	0.3944044764188649	0.8155875299760191	0.8155875299760191	0.8150279776179057	1.8094966077223056	0.6853262916570757	0.6853262869323172
5	0.38369304556354916	0.3920063948840927	0.38369304556354916	0.38369304556354916	0.4277378097521982	0.8301358912869704	0.8301358912869704	0.8408473221422862	1.693088743744827	0.6163496069791841	0.6163496051619692
6	0.4149480415667466	0.42358113509192646	0.4149480415667466	0.4149480415667466	0.4578737010391687	0.8427657873701039	0.8427657873701039	0.8541167066346922	1.6013480388536685	0.5684924659932532	0.5684924707180117
7	0.4389288569144684	0.44764188649080733	0.4389288569144684	0.4389288569144684	0.4821742605915268	0.8521183053557154	0.8521183053557154	0.8645883293365307	1.5195344962724826	0.5316290204844824	0.5316290252092408
8	0.4589928057553957	0.46786570743405276	0.4589928057553957	0.4589928057553957	0.5023181454836131	0.8585931254996003	0.8585931254996003	0.8720223820943246	1.4515096995888688	0.507148975279273	0.5071489796405886
9	0.4772981614708233	0.48832933653077537	0.4772981614708233	0.4772981614708233	0.519744204636291	0.8643485211830536	0.8643485211830536	0.8770583533173462	1.3981012556611039	0.48349924567269115	0.4834992438554764
10	0.49592326139088727	0.5091926458832934	0.49592326139088727	0.49592326139088727	0.5391686650679457	0.8685051958433253	0.8685051958433253	0.8837729816147082	1.3473602457017433	0.4667679712903209	0.4667679727440927
11	0.5149480415667466	0.5270183852917666	0.5149480415667466	0.5149480415667466	0.5585931254996003	0.8722621902478017	0.8722621902478017	0.8895283772981615	1.2997366186322235	0.45248659663810964	0.45248659809188146
12	0.529656274980016	0.5408473221422861	0.529656274980016	0.529656274980016	0.5724220623501199	0.8766586730615508	0.8766586730615508	0.8952837729816147	1.252720089947305	0.4395726735635502	0.4395726724732213
13	0.546123101518785	0.5557953637090328	0.546123101518785	0.546123101518785	0.5887290167865707	0.8783373301358913	0.8783373301358913	0.8996003197442046	1.2108488322758093	0.42824523005543685	0.4282452351436382
14	0.5568345323741007	0.5694644284572342	0.5568345323741007	0.5568345323741007	0.6003996802557954	0.8814548361310951	0.8814548361310951	0.9015987210231815	1.1752054876670606	0.41903964502782354	0.4190396424837229
