n_epoch	LAS_epoch	LAS_chuliu_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	7.993605115907275e-05	7.993605115907275e-05	7.993605115907275e-05	7.993605115907275e-05	0.020863309352517987	0.0036770583533173463	0.0036770583533173463	0.023101518784972023	5.545159322459523	4.206513701415643	4.2065136432647705
1	0.0968025579536371	0.12454036770583533	0.0968025579536371	0.0968025579536371	0.19240607513988808	0.5107913669064749	0.5107913669064749	0.5057553956834533	2.788384841709602	1.862621974654314	1.8626219833769448
2	0.1363709032773781	0.1677857713828937	0.1363709032773781	0.1363709032773781	0.20543565147881696	0.6210231814548361	0.6210231814548361	0.5356514788169464	2.6639094294571297	1.4768649514128522	1.476864960135483
3	0.164828137490008	0.19808153477218227	0.164828137490008	0.164828137490008	0.2181454836131095	0.7097521982414069	0.7097521982414069	0.5713029576338929	2.5957641238119544	1.1536351100700657	1.1536351115238377
4	0.18249400479616307	0.2176658673061551	0.18249400479616307	0.18249400479616307	0.23061550759392485	0.7487609912070343	0.7487609912070343	0.6068745003996803	2.526317445243277	0.9977460307318989	0.997746022736154
5	0.20711430855315746	0.24156674660271782	0.20711430855315746	0.20711430855315746	0.2561950439648281	0.7627498001598721	0.7627498001598721	0.6466826538768985	2.434125006198883	0.9116311313175574	0.9116311291368996
6	0.22773780975219823	0.2645083932853717	0.22773780975219823	0.22773780975219823	0.2771382893685052	0.7724220623501199	0.7724220623501199	0.677937649880096	2.3434725331097113	0.8526335533072309	0.8526335627567477
7	0.24588329336530776	0.2836930455635492	0.24588329336530776	0.24588329336530776	0.297761790567546	0.7823341326938449	0.7823341326938449	0.6980015987210232	2.2715177027190605	0.7999523979861561	0.7999524059819012
8	0.2679456434852118	0.30559552358113506	0.2679456434852118	0.2679456434852118	0.31862509992006394	0.7916866506794564	0.7916866506794564	0.7184652278177458	2.209107822034417	0.758345811468799	0.7583458165570003
9	0.2836131095123901	0.32174260591526777	0.2836131095123901	0.2836131095123901	0.3338129496402878	0.7981614708233413	0.7981614708233413	0.735171862509992	2.1608370789667455	0.7248331817185006	0.7248331893508028
10	0.29840127897681856	0.3360511590727418	0.29840127897681856	0.29840127897681856	0.3490807354116707	0.8047961630695444	0.8047961630695444	0.7476418864908073	2.121063895341827	0.6952862993973058	0.6952862983069769
11	0.3067945643485212	0.3456434852118305	0.3067945643485212	0.3067945643485212	0.3580335731414868	0.8090327737809753	0.8090327737809753	0.7572342126298961	2.0821579273154094	0.6727565003604423	0.6727565058120867
12	0.3193445243804956	0.35907274180655474	0.3193445243804956	0.3193445243804956	0.36906474820143886	0.8148681055155875	0.8148681055155875	0.7672262190247802	2.046726447779958	0.652880195437408	0.6528802016159383
13	0.328537170263789	0.3677857713828937	0.328537170263789	0.328537170263789	0.3774580335731415	0.8200639488409273	0.8200639488409273	0.7772182254196642	2.0193463142325236	0.6335099314044161	0.6335099324947451
14	0.3392486011191047	0.37873701039168667	0.3392486011191047	0.3392486011191047	0.38864908073541166	0.823021582733813	0.823021582733813	0.7822541966426858	1.9899214331696673	0.617985049035491	0.6179850588484508
15	0.3478017585931255	0.38689048760991207	0.3478017585931255	0.3478017585931255	0.3964828137490008	0.8278177458033573	0.8278177458033573	0.7869704236610712	1.9662808136242191	0.6014771050796276	0.6014771058065135
16	0.35147881694644284	0.3911270983213429	0.35147881694644284	0.35147881694644284	0.4006394884092726	0.8294964028776979	0.8294964028776979	0.7918465227817746	1.9406711895291398	0.5908933340049372	0.5908933390931386
17	0.36378896882494005	0.4028776978417266	0.36378896882494005	0.36378896882494005	0.4140687450039968	0.831814548361311	0.831814548361311	0.7982414068745004	1.9141904798949636	0.5800472247164424	0.5800472265336571
18	0.3695443645083933	0.4084732214228617	0.3695443645083933	0.3695443645083933	0.42038369304556356	0.8334932054356515	0.8334932054356515	0.8007993605115907	1.8879778486926382	0.5706037744516279	0.570603773724742
19	0.3774580335731415	0.4163069544364508	0.3774580335731415	0.3774580335731415	0.42805755395683454	0.8354116706634692	0.8354116706634692	0.8039968025579536	1.866985312322291	0.5613890155786421	0.561389017032414
20	0.38633093525179857	0.4246203037569944	0.38633093525179857	0.38633093525179857	0.43677058353317344	0.8386890487609912	0.8386890487609912	0.8084732214228617	1.8406239355482705	0.5526802416254835	0.5526802430792552
21	0.3911270983213429	0.4310151878497202	0.3911270983213429	0.3911270983213429	0.44204636290967225	0.8404476418864908	0.8404476418864908	0.8114308553157474	1.8181918350661672	0.5432581283697268	0.5432581356385859
