n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.05243804956035172	0.05243804956035172	0.05243804956035172	0.1574740207833733	0.3754596322941647	0.3754596322941647	0.3058353317346123	2.533274165013941	2.201197846633632	2.201197862625122
1	0.059872102318145486	0.059872102318145486	0.059872102318145486	0.16163069544364508	0.3897681854516387	0.3897681854516387	0.30991207034372503	2.4838593093360344	2.0797162012356085	2.0797161939667492
2	0.06059152677857714	0.06059152677857714	0.06059152677857714	0.16298960831334933	0.3982414068745004	0.3982414068745004	0.3094324540367706	2.460269711366514	2.024480783357853	2.0244808008031145
3	0.06466826538768985	0.06466826538768985	0.06466826538768985	0.16195043964828137	0.4117505995203837	0.4117505995203837	0.30623501199040765	2.453989358936868	1.9979011939793099	1.9979011954330816
4	0.06250999200639488	0.06250999200639488	0.06250999200639488	0.15603517186250998	0.4146282973621103	0.4146282973621103	0.30983213429256595	2.451001408623486	1.9764043732387264	1.9764043717849544
5	0.0645083932853717	0.0645083932853717	0.0645083932853717	0.16179056754596324	0.41662669864108715	0.41662669864108715	0.30919264588329337	2.444790254278881	1.9684412944607619	1.968441284284359
6	0.06850519584332534	0.06850519584332534	0.06850519584332534	0.16818545163868906	0.42038369304556356	0.42038369304556356	0.3068745003996803	2.441901526800016	1.956948978144948	1.956948978144948
7	0.07106314948041567	0.07106314948041567	0.07106314948041567	0.1753796962430056	0.4180655475619504	0.4180655475619504	0.3091127098321343	2.4442901611328125	1.9596701395220872	1.959670133707
8	0.06786570743405276	0.06786570743405276	0.06786570743405276	0.16682653876898482	0.41942446043165466	0.41942446043165466	0.3100719424460432	2.4424845823427526	1.9475909791341641	1.9475910082096006
9	0.06826538768984812	0.06826538768984812	0.06826538768984812	0.16754596322941648	0.42470023980815347	0.42470023980815347	0.3091127098321343	2.4426115140682314	1.9434605415274457	1.9434605429812175
10	0.06594724220623502	0.06594724220623502	0.06594724220623502	0.16810551558752998	0.42262190247801756	0.42262190247801756	0.3090327737809752	2.440785669698948	1.9428451250239116	1.9428451163012808
11	0.06930455635491607	0.06930455635491607	0.06930455635491607	0.16970423661071143	0.42478017585931255	0.42478017585931255	0.30935251798561153	2.4396648450595575	1.9378601050958402	1.9378601181797865
12	0.06626698641087131	0.06626698641087131	0.06626698641087131	0.17026378896882494	0.42254196642685854	0.42254196642685854	0.30655475619504396	2.4427540345889764	1.9383842945098877	1.9383842945098877
13	0.06754596322941647	0.06754596322941647	0.06754596322941647	0.17410071942446043	0.4246203037569944	0.4246203037569944	0.30951239008792963	2.4395642862087343	1.935975342262082	1.9359753553460284
14	0.06586730615507594	0.06586730615507594	0.06586730615507594	0.17402078337330135	0.42709832134292564	0.42709832134292564	0.30895283772981613	2.435565769672394	1.933460309738066	1.9334603140993816
15	0.06530775379696244	0.06530775379696244	0.06530775379696244	0.17106314948041568	0.42653876898481213	0.42653876898481213	0.3097521982414069	2.4350451638058916	1.930888468172492	1.9308884420045993
16	0.0665867306155076	0.0665867306155076	0.0665867306155076	0.17274180655475618	0.4290167865707434	0.4290167865707434	0.3102318145483613	2.4377208046796843	1.9286835411699808	1.928683530993578
17	0.06626698641087131	0.06626698641087131	0.06626698641087131	0.1707434052757794	0.4273381294964029	0.4273381294964029	0.30983213429256595	2.435512914890196	1.930469052093785	1.9304690535475568
