n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.297761790567546	0.297761790567546	0.297761790567546	0.3442845723421263	0.7776179056754596	0.7776179056754596	0.8569944044764188	1.9858828157913395	0.8236038546736647	0.8236038590349802
1	0.4278177458033573	0.4278177458033573	0.4278177458033573	0.47985611510791365	0.8224620303756994	0.8224620303756994	0.8857713828936851	1.5870450822318471	0.6260272231770725	0.6260272166350993
2	0.5075939248601119	0.5075939248601119	0.5075939248601119	0.557074340527578	0.8431654676258993	0.8431654676258993	0.9081534772182254	1.3589735459990617	0.536643633028356	0.5366436388434433
3	0.5630695443645084	0.5630695443645084	0.5630695443645084	0.6110311750599521	0.8611510791366906	0.8611510791366906	0.9203037569944045	1.1875592408383764	0.4776811728753695	0.4776811728753695
4	0.606554756195044	0.606554756195044	0.606554756195044	0.6569144684252598	0.8687450039968025	0.8687450039968025	0.9277378097521982	1.0846586092943098	0.43792068195052264	0.43792067940642193
5	0.6440447641886491	0.6440447641886491	0.6440447641886491	0.6935251798561151	0.8778577138289368	0.8778577138289368	0.9308553157474021	0.990113884028865	0.406860070984538	0.4068600749824105
6	0.6722621902478018	0.6722621902478018	0.6722621902478018	0.7215027977617906	0.8860911270983214	0.8860911270983214	0.9344524380495604	0.951788603896048	0.3815219994725251	0.38152200183490426
7	0.6885691446842526	0.6885691446842526	0.6885691446842526	0.7367705835331735	0.8914468425259792	0.8914468425259792	0.9374900079936052	0.9282820262923474	0.37324698541949436	0.3732469830571151
8	0.7028776978417266	0.7028776978417266	0.7028776978417266	0.7507593924860112	0.8953637090327737	0.8953637090327737	0.9394084732214228	0.8893550365436368	0.36313420943007235	0.3631342078854398
9	0.7128697042366107	0.7128697042366107	0.7128697042366107	0.7603517186250999	0.8973621103117506	0.8973621103117506	0.9410071942446043	0.8841751203304384	0.3600966722318312	0.3600966752302356
10	0.720863309352518	0.720863309352518	0.720863309352518	0.7685851318944844	0.9007194244604316	0.9007194244604316	0.942925659472422	0.8818197440265155	0.3506760991564611	0.3506760993381826
11	0.7258193445243805	0.7258193445243805	0.7258193445243805	0.7721822541966427	0.904396482813749	0.904396482813749	0.9452438049560352	0.9052432784583511	0.34838741100052506	0.34838741118224653
12	0.7332533972821743	0.7332533972821743	0.7332533972821743	0.7812150279776179	0.905435651478817	0.905435651478817	0.9450839328537171	0.8962660066601706	0.35988282621270273	0.3598828222148302
