n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.3132693844924061	0.3132693844924061	0.3132693844924061	0.36314948041566747	0.7841726618705036	0.7841726618705036	0.7915267785771383	2.0400951831805996	0.8654190581746217	0.8654190523595344
1	0.41223021582733815	0.41223021582733815	0.41223021582733815	0.46434852118305353	0.8067146282973621	0.8067146282973621	0.8473221422861711	1.7359419523215875	0.7444119278977557	0.7444119268074268
2	0.47809752198241406	0.47809752198241406	0.47809752198241406	0.5324540367705836	0.8236610711430855	0.8236610711430855	0.8751398880895284	1.49097364414029	0.6518583432203386	0.6518583493988689
3	0.5254196642685851	0.5254196642685851	0.5254196642685851	0.5816147082334133	0.8361310951239008	0.8361310951239008	0.8884092725819345	1.3929155919610001	0.6083592416309729	0.6083592372696575
4	0.5770583533173461	0.5770583533173461	0.5770583533173461	0.6343725019984012	0.8509992006394884	0.8509992006394884	0.89568345323741	1.240721955168538	0.5385634757396651	0.5385634721052356
5	0.5951239008792966	0.5951239008792966	0.5951239008792966	0.652757793764988	0.8554756195043964	0.8554756195043964	0.9057553956834532	1.137368026666525	0.5097365482914739	0.5097365526527893
6	0.6207034372501998	0.6207034372501998	0.6207034372501998	0.6764988009592326	0.8661071143085531	0.8661071143085531	0.9151878497202238	1.0568461269140244	0.4781591145367157	0.47815911344638684
7	0.6465227817745803	0.6465227817745803	0.6465227817745803	0.6999200639488409	0.8721023181454837	0.8721023181454837	0.9223820943245403	0.9840291889338959	0.44968082265156073	0.4496808217429533
8	0.6546762589928058	0.6546762589928058	0.6546762589928058	0.7084732214228617	0.8758593125499601	0.8758593125499601	0.9214228617106315	0.9596131425805208	0.4346360769577143	0.4346360800469794
9	0.6796163069544364	0.6796163069544364	0.6796163069544364	0.7318944844124701	0.8860111910471623	0.8860111910471623	0.9286970423661071	0.9358201648403959	0.4221288423712661	0.4221288440067594
10	0.6910471622701838	0.6910471622701838	0.6910471622701838	0.7430055955235811	0.8852118305355715	0.8852118305355715	0.9303756994404476	0.9137350852351364	0.4275183239724578	0.42751831906597787
11	0.6970423661071143	0.6970423661071143	0.6970423661071143	0.7500399680255795	0.8876099120703437	0.8876099120703437	0.9321342925659473	0.9248299916706434	0.412211483753309	0.4122114832081446
12	0.7090327737809752	0.7090327737809752	0.7090327737809752	0.7583533173461231	0.8954436450839328	0.8954436450839328	0.9366107114308553	0.8910443797344114	0.4011260828957325	0.40112607835269554
13	0.7166266986410871	0.7166266986410871	0.7166266986410871	0.7681055155875299	0.8940847322142286	0.8940847322142286	0.9370103916866507	0.8456940460132389	0.3975278978667608	0.39752790077430444
14	0.7282973621103117	0.7282973621103117	0.7282973621103117	0.7776179056754596	0.8989608313349321	0.8989608313349321	0.9378097521982414	0.8851408853945208	0.39695486353664866	0.39695486426353455
15	0.7235011990407674	0.7235011990407674	0.7235011990407674	0.7733013589128697	0.8991207034372501	0.8991207034372501	0.935171862509992	0.8900024021816689	0.41543067119470456	0.4154306730119193
16	0.7345323741007195	0.7345323741007195	0.7345323741007195	0.784572342126299	0.9001598721023182	0.9001598721023182	0.9376498800959233	0.8301604051233792	0.38628165442042234	0.3862816507859928
17	0.7390887290167866	0.7390887290167866	0.7390887290167866	0.7904076738609113	0.9011990407673861	0.9011990407673861	0.9411670663469225	0.9042465573222171	0.4325786415124085	0.43257863642420713
18	0.7445243804956035	0.7445243804956035	0.7445243804956035	0.79224620303757	0.905595523581135	0.905595523581135	0.9378896882494004	0.9056551329246382	0.41475993467540273	0.4147599368560605
19	0.7451638689048761	0.7451638689048761	0.7451638689048761	0.7925659472422062	0.9057553956834532	0.9057553956834532	0.9385291766586731	0.8440762113143758	0.42941896044989913	0.429418956997191
20	0.7529176658673061	0.7529176658673061	0.7529176658673061	0.8001598721023181	0.9088729016786571	0.9088729016786571	0.9431654676258993	0.9174609784400318	0.4219858678194081	0.4219858694549014
21	0.7525179856115108	0.7525179856115108	0.7525179856115108	0.7987210231814549	0.9105515587529976	0.9105515587529976	0.9450839328537171	0.9383311763224078	0.40023084375553014	0.40023084893459226
22	0.7525979216626698	0.7525979216626698	0.7525979216626698	0.7987210231814549	0.9092725819344525	0.9092725819344525	0.9470823341326938	0.9786723037591067	0.43375617638230324	0.4337561787446825
23	0.7591526778577138	0.7591526778577138	0.7591526778577138	0.8081534772182254	0.9082334132693844	0.9082334132693844	0.9450839328537171	0.9276154857219719	0.4339516044753354	0.4339516075646005
