n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.5310151878497202	0.5310151878497202	0.5310151878497202	0.5855315747402078	0.8565947242206235	0.8565947242206235	0.9510791366906475	1.1719480916494276	0.5259811151318434	0.5259811165856152
1	0.7555555555555555	0.7555555555555555	0.7555555555555555	0.8100719424460432	0.9056754596322941	0.9056754596322941	0.9642685851318945	0.6174318951259299	0.32538001657259175	0.3253800216607931
2	0.8144684252597921	0.8144684252597921	0.8144684252597921	0.8640287769784173	0.9243005595523581	0.9243005595523581	0.9695443645083933	0.4864898917446958	0.2701504919223669	0.270150492921835
3	0.8330935251798561	0.8330935251798561	0.8330935251798561	0.8772182254196643	0.9334932054356515	0.9334932054356515	0.9705835331734612	0.4854015324537347	0.2411115275832211	0.24111152540256336
4	0.8607513988808952	0.8607513988808952	0.8607513988808952	0.903277378097522	0.9387689848121503	0.9387689848121503	0.9719424460431655	0.4634987779086592	0.23164743925558356	0.23164743539400218
5	0.8675459632294165	0.8675459632294165	0.8675459632294165	0.9069544364508393	0.9426858513189449	0.9426858513189449	0.9756994404476419	0.4626275217842038	0.22620932362610247	0.2262093258067602
6	0.8717825739408473	0.8717825739408473	0.8717825739408473	0.9107114308553157	0.9436450839328537	0.9436450839328537	0.9752198241406874	0.4684317226226373	0.23305831502032717	0.23305831760985823
7	0.8775379696243005	0.8775379696243005	0.8775379696243005	0.913269384492406	0.9478017585931255	0.9478017585931255	0.9776179056754596	0.5072602324596629	0.23550626004069317	0.23550626006340836
8	0.8772182254196643	0.8772182254196643	0.8772182254196643	0.9141486810551559	0.9470023980815347	0.9470023980815347	0.9790567545963229	0.5041583801176762	0.23575846187588645	0.23575846123986127
9	0.8796163069544365	0.8796163069544365	0.8796163069544365	0.9160671462829736	0.9463629096722622	0.9463629096722622	0.9782573940847322	0.5624462543396143	0.2449461401144906	0.24494614611129936
10	0.8787370103916866	0.8787370103916866	0.8787370103916866	0.9165467625899281	0.9455635491606714	0.9455635491606714	0.9783373301358913	0.5933118065245586	0.2614299597718367	0.261429961907064
11	0.8841726618705036	0.8841726618705036	0.8841726618705036	0.9214228617106315	0.9466027178257395	0.9466027178257395	0.9787370103916867	0.6109651913639249	0.2792804164857399	0.2792804193024228
12	0.8859312549960032	0.8859312549960032	0.8859312549960032	0.9201438848920863	0.9498800959232614	0.9498800959232614	0.9782573940847322	0.6223432902394362	0.27434096745465225	0.27434096645518413
13	0.8846522781774581	0.8846522781774581	0.8846522781774581	0.9192645883293366	0.9489208633093525	0.9489208633093525	0.9789768185451638	0.6777786740610127	0.2951706723173762	0.29517067467975544
