n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.5800159872102318	0.5800159872102318	0.5800159872102318	0.6368505195843326	0.8673860911270983	0.8673860911270983	0.9481215027977618	1.0491117384375594	0.4818491468705782	0.48184914796090705
1	0.7557953637090328	0.7557953637090328	0.7557953637090328	0.8126298960831335	0.9093525179856116	0.9093525179856116	0.9670663469224621	0.6091030362720896	0.3185876636970334	0.31858765860883204
2	0.8091127098321343	0.8091127098321343	0.8091127098321343	0.8589928057553957	0.9255795363709033	0.9255795363709033	0.9720223820943246	0.491412166506052	0.26478230989560847	0.2647823087144189
3	0.837330135891287	0.837330135891287	0.837330135891287	0.8852118305355715	0.9327737809752198	0.9327737809752198	0.975779376498801	0.4437614876731503	0.24582841928775717	0.24582842160470603
4	0.8506794564348521	0.8506794564348521	0.8506794564348521	0.89568345323741	0.9370903277378098	0.9370903277378098	0.9761790567545964	0.4384312790296063	0.22918063879194783	0.229180637338176
5	0.8618705035971223	0.8618705035971223	0.8618705035971223	0.9051159072741807	0.939568345323741	0.939568345323741	0.9760191846522782	0.43274700220265405	0.2295518548386853	0.22955185774622894
6	0.865947242206235	0.865947242206235	0.865947242206235	0.9066346922462031	0.9421262989608313	0.9421262989608313	0.9772981614708234	0.4573799239971289	0.22680186689263437	0.22680186353078702
7	0.871462829736211	0.871462829736211	0.871462829736211	0.9127098321342926	0.9423661071143086	0.9423661071143086	0.9783373301358913	0.4478696038543315	0.2353350815431374	0.2353350803165174
8	0.8738609112709832	0.8738609112709832	0.8738609112709832	0.913109512390088	0.945003996802558	0.945003996802558	0.9793764988009592	0.46501730442069833	0.2267657738496981	0.2267657753489003
9	0.8754596322941647	0.8754596322941647	0.8754596322941647	0.9124700239808153	0.9475619504396483	0.9475619504396483	0.979136690647482	0.49092007488602907	0.2249626343524674	0.2249626328532652
10	0.8741007194244604	0.8741007194244604	0.8741007194244604	0.913109512390088	0.9447641886490807	0.9447641886490807	0.978017585931255	0.5189855220108633	0.2528203355103004	0.2528203341928197
11	0.8765787370103917	0.8765787370103917	0.8765787370103917	0.9144684252597922	0.9471622701838529	0.9471622701838529	0.9797761790567546	0.5067846159487622	0.2556078118249411	0.2556078118249411
12	0.8753796962430056	0.8753796962430056	0.8753796962430056	0.9155875299760192	0.9438049560351719	0.9438049560351719	0.9788169464428457	0.5218804876870907	0.2582032084010723	0.25820320926424933
13	0.8800959232613909	0.8800959232613909	0.8800959232613909	0.9180655475619505	0.9462829736211031	0.9462829736211031	0.9788169464428457	0.5396571854589416	0.2655379485066344	0.2655379505964314
14	0.8783373301358913	0.8783373301358913	0.8783373301358913	0.917585931254996	0.9454836131095123	0.9454836131095123	0.9794564348521183	0.5582129277385454	0.2625210320168152	0.26252103451548553
15	0.878017585931255	0.878017585931255	0.878017585931255	0.9151079136690647	0.9459632294164668	0.9459632294164668	0.9794564348521183	0.6013611448934393	0.29325337076514235	0.29325337040169935
16	0.8792166266986411	0.8792166266986411	0.8792166266986411	0.9170263788968825	0.9474020783373301	0.9474020783373301	0.9797761790567546	0.5851138095483581	0.28235408200359924	0.2823540822307511
17	0.8816946442845723	0.8816946442845723	0.8816946442845723	0.9185451638689048	0.9469224620303757	0.9469224620303757	0.9783373301358913	0.5924078719662048	0.2919583255652247	0.29195832701899654
18	0.8818545163868905	0.8818545163868905	0.8818545163868905	0.9200639488409272	0.9452438049560352	0.9452438049560352	0.9792965627498001	0.6167982586499066	0.3102247923862462	0.31022479047817064
19	0.8796163069544365	0.8796163069544365	0.8796163069544365	0.9169464428457235	0.9463629096722622	0.9463629096722622	0.9790567545963229	0.6536325730735482	0.3085875812599935	0.3085875826229046
20	0.8804956035171863	0.8804956035171863	0.8804956035171863	0.918705035971223	0.9458832933653077	0.9458832933653077	0.9792965627498001	0.6166923381132642	0.33036921018870863	0.33036921100645533
21	0.883453237410072	0.883453237410072	0.883453237410072	0.9183852917665867	0.9479616306954436	0.9479616306954436	0.9790567545963229	0.5849659780711901	0.31541197590257336	0.31541198008216736
