n_epoch	LAS_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.6641087130295763	0.6641087130295763	0.6641087130295763	0.7132693844924061	0.8940047961630695	0.8940047961630695	0.9620303756994405	0.8423341561744853	0.3956026538479619	0.3956026491232035
1	0.8050359712230216	0.8050359712230216	0.8050359712230216	0.8520383693045563	0.9258992805755396	0.9258992805755396	0.9708233413269385	0.5089400583741869	0.2664064688653481	0.2664064703191199
2	0.8443645083932854	0.8443645083932854	0.8443645083932854	0.886810551558753	0.9358912869704237	0.9358912869704237	0.9729816147082334	0.45642333972926546	0.2372820254687856	0.23728202165263454
3	0.8618705035971223	0.8618705035971223	0.8618705035971223	0.9015187849720224	0.9408473221422862	0.9408473221422862	0.9729816147082334	0.4592928693959171	0.23241582910371264	0.23241582846768746
4	0.8744204636290968	0.8744204636290968	0.8744204636290968	0.9117505995203837	0.9450839328537171	0.9450839328537171	0.9804156674660272	0.4786011726033261	0.22634826695955382	0.22634826795902194
5	0.878017585931255	0.878017585931255	0.878017585931255	0.9167066346922462	0.9457234212629896	0.9457234212629896	0.9807354116706635	0.446758154825103	0.21974847797395253	0.2197484778830918
6	0.8804156674660272	0.8804156674660272	0.8804156674660272	0.9171862509992006	0.9479616306954436	0.9479616306954436	0.9816147082334132	0.5268733802325342	0.23807729215065881	0.238077290696887
7	0.8820143884892087	0.8820143884892087	0.8820143884892087	0.9204636290967226	0.9450839328537171	0.9450839328537171	0.9804956035171862	0.5374646909625792	0.24341531699841343	0.24341531908821043
8	0.8860111910471623	0.8860111910471623	0.8860111910471623	0.9192645883293366	0.950599520383693	0.950599520383693	0.9806554756195044	0.5913389865876879	0.24478499126825026	0.24478499408493318
9	0.8878497202238209	0.8878497202238209	0.8878497202238209	0.9210231814548361	0.9513189448441247	0.9513189448441247	0.9818545163868905	0.5612222876729126	0.2611155462928298	0.2611155451116402
10	0.8894484412470024	0.8894484412470024	0.8894484412470024	0.9233413269384493	0.950439648281375	0.950439648281375	0.9815347721822542	0.5807981712448342	0.2778921445786226	0.2778921439425974
11	0.8905675459632294	0.8905675459632294	0.8905675459632294	0.9240607513988809	0.9518784972022382	0.9518784972022382	0.982414068745004	0.6186959825778414	0.2828614731977989	0.2828614705174071
12	0.8905675459632294	0.8905675459632294	0.8905675459632294	0.9236610711430855	0.9522781774580336	0.9522781774580336	0.9819344524380496	0.5757442673642711	0.27557275004446413	0.27557275363346334
13	0.8877697841726618	0.8877697841726618	0.8877697841726618	0.9227018385291766	0.9500399680255796	0.9500399680255796	0.9830535571542766	0.5838555071798222	0.297673167365535	0.29767316763811724
14	0.8909672262190248	0.8909672262190248	0.8909672262190248	0.9243804956035172	0.951558752997602	0.951558752997602	0.9820943245403677	0.6839834268718799	0.3138042712220695	0.3138042696774369
15	0.8930455635491606	0.8930455635491606	0.8930455635491606	0.926458832933653	0.9518784972022382	0.9518784972022382	0.982414068745004	0.6330451577754191	0.3022567215489178	0.3022567214580571
16	0.8907274180655476	0.8907274180655476	0.8907274180655476	0.923101518784972	0.9523581135091926	0.9523581135091926	0.9819344524380496	0.6807137151364459	0.33295079068246686	0.33295079068246686
17	0.8928856914468425	0.8928856914468425	0.8928856914468425	0.9265387689848121	0.9506794564348521	0.9506794564348521	0.981294964028777	0.7378815309987148	0.35204755610263927	0.35204755601177856
18	0.8896083133493206	0.8896083133493206	0.8896083133493206	0.9243804956035172	0.9495603517186251	0.9495603517186251	0.9819344524380496	0.6668044932008431	0.3410665683402884	0.34106656393354257
