n_epoch	LAS_epoch	LAS_chuliu_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.3035171862509992	0.3035971223021583	0.3035171862509992	0.3035171862509992	0.4656274980015987	0.5494804156674661	0.5494804156674661	0.5642685851318945	5.72949119893516	9.87190161100248	9.871901535406344
1	0.7444444444444445	0.7448441247002399	0.7444444444444445	0.7444444444444445	0.8785771382893685	0.8292565947242206	0.8292565947242206	0.9532374100719424	0.4817607241978006	0.8216542736059282	0.8216542703349415
2	0.7782573940847323	0.7782573940847323	0.7782573940847323	0.7782573940847323	0.9059952038369304	0.8454036770583533	0.8454036770583533	0.9639488409272582	0.40831031426560227	0.538267558304275	0.5382675564870602
3	0.8691446842525979	0.8699440447641886	0.8691446842525979	0.8691446842525979	0.913109512390088	0.9400479616306955	0.9400479616306955	0.969224620303757	0.38644351837475127	0.221624854588654	0.22162485495209694
4	0.8788968824940048	0.8794564348521183	0.8788968824940048	0.8788968824940048	0.9176658673061551	0.9464428457234213	0.9464428457234213	0.9737809752198241	0.38467492415319854	0.20539236727465943	0.2053923679106846
5	0.8819344524380496	0.8820143884892087	0.8819344524380496	0.8819344524380496	0.9176658673061551	0.9509192645883293	0.9509192645883293	0.9761790567545964	0.4003100502645461	0.1897908457804744	0.1897908487334484
6	0.8840127897681854	0.8840927258193445	0.8840127897681854	0.8840127897681854	0.9206235011990408	0.950439648281375	0.950439648281375	0.9754596322941647	0.4104838314999985	0.19207103223335453	0.19207103027984862
7	0.890087929656275	0.8904076738609112	0.890087929656275	0.890087929656275	0.9249400479616307	0.9529176658673062	0.9529176658673062	0.9769784172661871	0.42219592243569287	0.19097368080714128	0.19097368244263457
8	0.89224620303757	0.8924060751398881	0.89224620303757	0.89224620303757	0.9258992805755396	0.9541966426858514	0.9541966426858514	0.9760991207034373	0.42070038617793015	0.1955454035593969	0.19554540019754957
9	0.8894484412470024	0.8904876099120703	0.8894484412470024	0.8894484412470024	0.9249400479616307	0.952757793764988	0.952757793764988	0.9782573940847322	0.48270977358333766	0.2129428412810695	0.21294284139464542
10	0.8930455635491606	0.893445243804956	0.8930455635491606	0.8930455635491606	0.9266986410871303	0.9553157474020784	0.9553157474020784	0.9792166266986411	0.4642635527543905	0.19515160482558536	0.19515160657465458
11	0.8941646682653877	0.8948041566746603	0.8941646682653877	0.8941646682653877	0.9273381294964029	0.9558752997601918	0.9558752997601918	0.9792166266986411	0.4741306165801134	0.1966890212057567	0.19668902150105413
12	0.8919264588329336	0.8916866506794564	0.8919264588329336	0.8919264588329336	0.9256594724220624	0.9542765787370104	0.9542765787370104	0.9788968824940047	0.5250466605761974	0.23776758960221053	0.23776759110141274
13	0.892326139088729	0.8929656274980016	0.892326139088729	0.892326139088729	0.9266187050359712	0.9545163868904876	0.9545163868904876	0.979136690647482	0.5121440993587872	0.23699206459086117	0.2369920625919249
14	0.8950439648281375	0.8951239008792966	0.8950439648281375	0.8950439648281375	0.9271782573940848	0.9555555555555556	0.9555555555555556	0.9785771382893685	0.5070654275577243	0.23471325113460784	0.23471324840878569
15	0.8932054356514788	0.8936051159072742	0.8932054356514788	0.8932054356514788	0.9265387689848121	0.9545163868904876	0.9545163868904876	0.9800159872102319	0.5548640739899583	0.24781661856033635	0.24781661840133007
16	0.8913669064748202	0.8921662669864109	0.8913669064748202	0.8913669064748202	0.9254196642685851	0.953796962430056	0.953796962430056	0.9788169464428457	0.5341268001839791	0.25529915439646417	0.2552991540784516
17	0.8962430055955236	0.8968824940047961	0.8962430055955236	0.8962430055955236	0.9293365307753797	0.9548361310951239	0.9548361310951239	0.9788169464428457	0.586704167457888	0.27279855677199255	0.2727985601338399
18	0.8948840927258194	0.8950439648281375	0.8948840927258194	0.8948840927258194	0.9283772981614709	0.9552358113509193	0.9552358113509193	0.9792965627498001	0.6189322099089622	0.2857073074570153	0.2857073081839012
