n_epoch	LAS_epoch	LAS_chuliu_epoch	LAS_main_epoch	LAS_aux_epoch	acc_head_epoch	acc_deprel_main_epoch	acc_deprel_aux_epoch	acc_pos_epoch	loss_head_epoch	loss_deprel_main_epoch	loss_deprel_aux_epoch
0	0.29584332533972824	0.29752198241406874	0.29584332533972824	0.29584332533972824	0.4962430055955236	0.5135891286970423	0.5135891286970423	0.5511590727418065	5.375450244764003	10.141076966029841	10.141077047441064
1	0.7755395683453238	0.7772182254196642	0.7755395683453238	0.7755395683453238	0.8991207034372501	0.8466826538768985	0.8466826538768985	0.9551558752997602	0.40398854099032355	0.7098356285473195	0.7098356354527358
2	0.7943245403677058	0.7962430055955236	0.7943245403677058	0.7943245403677058	0.9160671462829736	0.854916067146283	0.854916067146283	0.9614708233413269	0.3632261927705258	0.62044264194442	0.6204426415809771
3	0.8203037569944045	0.8206235011990408	0.8203037569944045	0.8203037569944045	0.9210231814548361	0.8775379696243005	0.8775379696243005	0.9661870503597122	0.3700642190964484	0.4778956589175434	0.47789565964442926
4	0.850599520383693	0.8512390087929657	0.850599520383693	0.850599520383693	0.9221422861710632	0.9086330935251798	0.9086330935251798	0.9673061550759392	0.4050491809981262	0.37853443931515623	0.37853444122323177
5	0.8690647482014389	0.8697841726618705	0.8690647482014389	0.8690647482014389	0.9244604316546763	0.9262989608313349	0.9262989608313349	0.9694644284572342	0.427344065471893	0.31651003540652556	0.3165100347705004
6	0.8722621902478017	0.8728217426059153	0.8722621902478017	0.8722621902478017	0.9223021582733812	0.9313349320543565	0.9313349320543565	0.9696243005595524	0.43401845112988136	0.30196013092631246	0.3019601319257806
7	0.8784972022382095	0.8792965627498002	0.8784972022382095	0.8784972022382095	0.924220623501199	0.9366906474820144	0.9366906474820144	0.9699440447641886	0.4526445134258943	0.2949477137952316	0.2949477121597383
8	0.8876099120703437	0.8886490807354117	0.8876099120703437	0.8876099120703437	0.9294964028776979	0.942925659472422	0.942925659472422	0.970343725019984	0.43485575005491606	0.2769105984806651	0.27691059648172883
9	0.8835331734612311	0.8847322142286171	0.8835331734612311	0.8835331734612311	0.92414068745004	0.9435651478816947	0.9435651478816947	0.9697042366107115	0.5274446151196593	0.2956161156478452	0.29561611274030153
10	0.884572342126299	0.8852917665867306	0.884572342126299	0.884572342126299	0.9236610711430855	0.9443645083932853	0.9443645083932853	0.9704236610711431	0.5270777981069575	0.29638798916485254	0.296387990573194
11	0.8856115107913669	0.886810551558753	0.8856115107913669	0.8856115107913669	0.9254196642685851	0.9449240607513989	0.9449240607513989	0.971462829736211	0.5668570814631516	0.2965141357626857	0.2965141284483962
12	0.8864908073541167	0.8871302957633893	0.8864908073541167	0.8864908073541167	0.9255795363709033	0.9449240607513989	0.9449240607513989	0.971462829736211	0.6174411030156856	0.32699867496948415	0.3269986741517375
13	0.8883293365307754	0.8902478017585931	0.8883293365307754	0.8883293365307754	0.9257394084732214	0.9470023980815347	0.9470023980815347	0.9705835331734612	0.5843755402176346	0.318416635006121	0.31841663723220914
14	0.8847322142286171	0.8852118305355715	0.8847322142286171	0.8847322142286171	0.9222222222222223	0.9455635491606714	0.9455635491606714	0.9707434052757794	0.5752895950714535	0.3183285106518647	0.3183285088232923
15	0.8861710631494805	0.8880095923261391	0.8861710631494805	0.8861710631494805	0.9251798561151079	0.9454036770583533	0.9454036770583533	0.9698641087130295	0.5937491362426777	0.3470989599733091	0.3470989602686065
16	0.883453237410072	0.8841726618705036	0.883453237410072	0.883453237410072	0.9243804956035172	0.9440447641886491	0.9440447641886491	0.9705035971223022	0.6627408957304773	0.36007995517333835	0.36007995208407323
17	0.886810551558753	0.8878497202238209	0.886810551558753	0.886810551558753	0.9245403677058354	0.9466027178257395	0.9466027178257395	0.9694644284572342	0.6429181641121055	0.38804124572836773	0.388041245887374
18	0.8905675459632294	0.8905675459632294	0.8905675459632294	0.8905675459632294	0.9290167865707434	0.9470023980815347	0.9470023980815347	0.9708233413269385	0.6348406586759843	0.3917812327967911	0.3917812363630751
19	0.8886490807354117	0.8888089528377299	0.8886490807354117	0.8886490807354117	0.9268585131894485	0.9469224620303757	0.9469224620303757	0.9694644284572342	0.6497958251278672	0.38412064450179656	0.3841206441383536
20	0.8908073541167066	0.891207034372502	0.8908073541167066	0.8908073541167066	0.9262190247801758	0.9490007993605116	0.9490007993605116	0.9725019984012789	0.6956981131320723	0.3866867042123908	0.38668670039623976
21	0.8914468425259792	0.892326139088729	0.8914468425259792	0.8914468425259792	0.9261390887290167	0.9497202238209432	0.9497202238209432	0.9728217426059153	0.7171856398103622	0.41470271292165284	0.4147027155566143
22	0.8908073541167066	0.8913669064748202	0.8908073541167066	0.8908073541167066	0.9267785771382894	0.9497202238209432	0.9497202238209432	0.9717026378896882	0.6954511408836058	0.403516111645575	0.40351610680724065
23	0.8914468425259792	0.8920863309352518	0.8914468425259792	0.8914468425259792	0.9278976818545164	0.949480415667466	0.949480415667466	0.9712230215827338	0.7352267152554549	0.41691098607815347	0.4169109886222542
24	0.8936850519584333	0.8943245403677058	0.8936850519584333	0.8936850519584333	0.9291766586730615	0.9496402877697842	0.9496402877697842	0.9698641087130295	0.7417101232014119	0.43345187826397286	0.4334518722671641
25	0.8914468425259792	0.8918465227817746	0.8914468425259792	0.8914468425259792	0.9274180655475619	0.9489208633093525	0.9489208633093525	0.970343725019984	0.7405721877342042	0.4314335686248364	0.43143356576272307
26	0.8887290167865708	0.8895283772981615	0.8887290167865708	0.8887290167865708	0.9240607513988809	0.9487609912070344	0.9487609912070344	0.9708233413269385	0.7434308624903745	0.43951441826889426	0.43951442026783055
27	0.8904876099120703	0.8908872901678657	0.8904876099120703	0.8904876099120703	0.9262989608313349	0.9486810551558753	0.9486810551558753	0.9705835331734612	0.7061022603209982	0.4376228448775847	0.4376228473308246
28	0.8920863309352518	0.8925659472422063	0.8920863309352518	0.8920863309352518	0.9277378097521982	0.9498800959232614	0.9498800959232614	0.9719424460431655	0.6610642363000185	0.42139941785575413	0.42139942053614593
29	0.8909672262190248	0.8909672262190248	0.8909672262190248	0.8909672262190248	0.9276578737010391	0.9486810551558753	0.9486810551558753	0.9719424460431655	0.6280520996306	0.4480558854368765	0.4480558928193116
30	0.8921662669864109	0.8924860111910472	0.8921662669864109	0.8921662669864109	0.929656274980016	0.9486810551558753	0.9486810551558753	0.9727418065547562	0.6708640301040737	0.4100789873202036	0.4100789888194058
31	0.8908872901678657	0.8917665867306155	0.8908872901678657	0.8908872901678657	0.9279776179056755	0.9475619504396483	0.9475619504396483	0.9719424460431655	0.6224039331044456	0.420468026283765	0.4204680243302591
32	0.8949640287769784	0.8958433253397282	0.8949640287769784	0.8949640287769784	0.9302158273381295	0.9505195843325339	0.9505195843325339	0.9713828936850519	0.7374976817074816	0.4459252780780378	0.4459252748070512
33	0.893445243804956	0.8940047961630695	0.893445243804956	0.893445243804956	0.9290967226219025	0.9506794564348521	0.9506794564348521	0.972581934452438	0.7067850730381906	0.4818754959283624	0.48187548747831366
34	0.8969624300559552	0.8974420463629097	0.8969624300559552	0.8969624300559552	0.9314948041566746	0.9514788169464429	0.9514788169464429	0.9717825739408473	0.7877552964775709	0.47356739085985394	0.4735673969475234
35	0.8938449240607514	0.8939248601119105	0.8938449240607514	0.8938449240607514	0.9293365307753797	0.9487609912070344	0.9487609912070344	0.9712230215827338	0.7161316745431822	0.44121924378886457	0.44121924276668123
36	0.8935251798561151	0.894564348521183	0.8935251798561151	0.8935251798561151	0.9276578737010391	0.9497202238209432	0.9497202238209432	0.9727418065547562	0.741367258665311	0.45180864604871446	0.4518086451401071
37	0.8940047961630695	0.8952038369304557	0.8940047961630695	0.8940047961630695	0.9289368505195843	0.9513988808952838	0.9513988808952838	0.9721023181454836	0.7535914220739293	0.450433117794668	0.4504331151597066
38	0.8916866506794564	0.8924860111910472	0.8916866506794564	0.8916866506794564	0.9250999200639488	0.9497202238209432	0.9497202238209432	0.9730615507593925	0.7899682882054504	0.46329362717706984	0.4632936242695262
39	0.8964028776978418	0.8976019184652279	0.8964028776978418	0.8964028776978418	0.931814548361311	0.950439648281375	0.950439648281375	0.9712230215827338	0.779021399904883	0.46452755262938944	0.46452754899495985
40	0.8937649880095924	0.8948041566746603	0.8937649880095924	0.8937649880095924	0.9302957633892885	0.9492406075139888	0.9492406075139888	0.9733812949640288	0.6956380565410122	0.4665686224541831	0.4665686241805372
41	0.8960831334932055	0.8973621103117506	0.8960831334932055	0.8960831334932055	0.9305355715427658	0.9502797761790568	0.9502797761790568	0.9721023181454836	0.7415947240696391	0.49580071427825295	0.4958007134605063
42	0.8984812150279776	0.898880895283773	0.8984812150279776	0.8984812150279776	0.9334932054356515	0.950439648281375	0.950439648281375	0.971462829736211	0.7547679224018528	0.5028949432669878	0.5028949436304307
43	0.8939248601119105	0.8943245403677058	0.8939248601119105	0.8939248601119105	0.9302158273381295	0.9484412470023981	0.9484412470023981	0.9726618705035971	0.7509702790928536	0.452351532473297	0.45235152929317113
44	0.8972022382094325	0.8968824940047961	0.8972022382094325	0.8972022382094325	0.9309352517985612	0.9503597122302159	0.9503597122302159	0.9720223820943246	0.7054447625485454	0.4731694641466275	0.4731694644646401
45	0.8968824940047961	0.8971223021582734	0.8968824940047961	0.8968824940047961	0.93189448441247	0.9498001598721023	0.9498001598721023	0.9710631494804157	0.7564510063689895	0.4857963371067876	0.48579634292187485
46	0.8930455635491606	0.8932853717026379	0.8930455635491606	0.8930455635491606	0.9293365307753797	0.9476418864908074	0.9476418864908074	0.970343725019984	0.8355980508227597	0.5213080242435199	0.5213080187918755
47	0.8949640287769784	0.8952837729816147	0.8949640287769784	0.8949640287769784	0.9305355715427658	0.9491606714628298	0.9491606714628298	0.9713828936850519	0.7366779955900267	0.46981346178956035	0.4698134663325973
48	0.8974420463629097	0.8984012789768185	0.8974420463629097	0.8974420463629097	0.9336530775379697	0.949480415667466	0.949480415667466	0.9717825739408473	0.7629765408873049	0.4891706738967403	0.489170676440841
49	0.8936850519584333	0.8946442845723421	0.8936850519584333	0.8936850519584333	0.9283772981614709	0.9495603517186251	0.9495603517186251	0.9697042366107115	0.777816648302577	0.5205330321247258	0.5205330394844456
50	0.8972821742605915	0.8982414068745004	0.8972821742605915	0.8972821742605915	0.9315747402078337	0.9513988808952838	0.9513988808952838	0.9705835331734612	0.7650721484008877	0.5010041457188469	0.5010041453554039
51	0.8937649880095924	0.894564348521183	0.8937649880095924	0.8937649880095924	0.9314948041566746	0.9466826538768984	0.9466826538768984	0.9706634692246203	0.7088079467052366	0.5296819032419745	0.5296819085573278
52	0.8951239008792966	0.8960031974420464	0.8951239008792966	0.8951239008792966	0.9308553157474021	0.9481215027977618	0.9481215027977618	0.9696243005595524	0.7833228623205242	0.5178596361017809	0.5178596351023127
